Capability ID,Area,Haskell source,Python target,User-visible behavior,Priority,State,Verification level,Known divergences,Notes
RD-JSON-MD-PIPE-TABLE-CAPTION-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits pipe tables with captions on markdown round-trip rail,High,verified_smoke,smoke,,Verified with pipe_table_caption oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-REFERENCE-IMAGE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits reference-style images on markdown round-trip rail,High,verified_smoke,smoke,,Verified with reference_image oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-STRIKEOUT-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits strikeout paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with strikeout_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-SUBSCRIPT-SUPERSCRIPT-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits subscript and superscript paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with subscript_superscript_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-BLOCK-QUOTE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits block quotes on markdown round-trip rail,High,verified_smoke,smoke,,Verified with block_quote oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-BRACKETED-SPAN-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits bracketed span attributes on markdown round-trip rail,High,verified_smoke,smoke,,Verified with bracketed_span oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-BULLET-LIST-INLINE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline-bearing bullet lists on markdown round-trip rail,High,verified_smoke,smoke,,Verified with bullet_list_inline oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-BULLET-LIST-LOOSE-NESTED-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits loose nested bullet lists on markdown round-trip rail,High,verified_smoke,smoke,,Verified with bullet_list_loose_nested oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-EMPHASIS-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits emphasis paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with emphasis_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-HEADING-ATTRS-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits heading attribute blocks on markdown round-trip rail,High,verified_smoke,smoke,,Verified with heading_attrs oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-HEADING-CODE-SPAN-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits headings containing inline code on markdown round-trip rail,High,verified_smoke,smoke,,Verified with heading_code_span oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-HEADING-EMPHASIS-STRONG-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits headings containing emphasis and strong inlines on markdown round-trip rail,High,verified_smoke,smoke,,Verified with heading_emphasis_strong oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-HEADING-LINK-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits headings containing inline links on markdown round-trip rail,High,verified_smoke,smoke,,Verified with heading_link oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-INDENTED-CODE-BLOCK-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits indented code blocks on markdown round-trip rail,High,verified_smoke,smoke,,Verified with indented_code_block oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-LINK-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits inline-link paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with link_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-LINK-TITLE-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits titled inline-link paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with link_title_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-ORDERED-LIST-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits plain ordered lists on markdown round-trip rail,High,verified_smoke,smoke,,Verified with ordered_list oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-PLAIN-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits plain paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with plain_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-REFERENCE-LINKS-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits reference-style links on markdown round-trip rail,High,verified_smoke,smoke,,Verified with reference_links oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-SETEXT-HEADING-INLINE-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits Setext headings containing inline code on markdown round-trip rail,High,verified_smoke,smoke,,Verified with setext_heading_inline oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-SETEXT-HEADINGS-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits plain Setext heading pairs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with setext_headings oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-SOFTBREAK-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits soft-break paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with softbreak_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-STRONG-PARAGRAPH-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits strong-emphasis paragraphs on markdown round-trip rail,High,verified_smoke,smoke,,Verified with strong_paragraph oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-THEMATIC-BREAK-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits thematic breaks on markdown round-trip rail,High,verified_smoke,smoke,,Verified with thematic_break oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-TWO-PARAGRAPHS-001,Reader,src/Text/Pandoc/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits two-paragraph documents on markdown round-trip rail,High,verified_smoke,smoke,,Verified with two_paragraphs oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-CITATION-AUTHOR-IN-TEXT-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits author-in-text citations on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with citation_author_in_text oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-CITATION-PREFIX-LOCATOR-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits prefix-and-locator citation paragraphs on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with citation_prefix_locator oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-FENCED-CODE-BLOCK-CONTEXT-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced code blocks inside surrounding document context on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with fenced_code_block_context oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-FOOTNOTE-CONTINUATION-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits continuation-style footnotes on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with footnote_continuation oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-INDENTED-CODE-BLOCK-CONTEXT-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits indented code blocks inside surrounding document context on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with indented_code_block_context oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-ORDERED-LIST-LOOSE-NESTED-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits loose nested ordered lists on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with ordered_list_loose_nested oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-PIPE-TABLE-ALIGNED-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits aligned pipe tables on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with pipe_table_aligned oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-PIPE-TABLE-SIMPLE-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits simple pipe tables on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with pipe_table_simple oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-RAW-BLOCK-LATEX-FENCE-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced LaTeX raw blocks on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_block_latex_fence oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-RAW-BLOCK-TEX-COMMAND-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits TeX command raw blocks on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_block_tex_command oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-RAW-BLOCK-TEX-ENV-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits TeX environment raw blocks on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_block_tex_env oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-RAW-BLOCK-TEX-FENCE-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits fenced TeX raw blocks on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_block_tex_fence oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-RAW-INLINE-LATEX-ATTR-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits raw inline LaTeX with attribute syntax on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_inline_latex_attr oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-RAW-INLINE-TEX-COMMAND-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits raw inline TeX commands on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with raw_inline_tex_command oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
RD-JSON-MD-THEMATIC-BREAK-CONTEXT-001,Reader,src/Text/Pandoc/Readers/JSON.hs,src/pandoc_py/readers/pandoc_json.py,JSON input admits thematic breaks inside surrounding document context on markdown round-trip rail,Medium,verified_smoke,smoke,,Verified with thematic_break_context oracle-generated JSON fixture on the semantic markdown round-trip rail using oracle markdown reparse.
VER-DIFF-JSON-MARKDOWN-001,Verification,Differential harness,scripts/run_differential.py,Round-trip markdown differential comparison is active for the json->markdown route,High,verified_smoke,smoke,,Oracle-backed semantic markdown verification now reparses oracle and Python markdown outputs through the oracle markdown parser before structured JSON comparison.
VER-DIFF-JSON-MARKDOWN-SMOKE-001,Verification,tests/fixtures/json_input_v51..v53/*,tests/differential/reports/json_input_markdown_v54/*,Curated JSON-input markdown-output corpus passes on the semantic markdown round-trip rail,High,verified_smoke,smoke,,58 oracle-generated JSON fixtures x 1 markdown route = 58 passing semantic round-trip reports in trackers/JSON_INPUT_MARKDOWN_SEMANTIC_PACKET_EVIDENCE.md.
